Competência;Cód.Forn;Fornecedor;Material;Cód. Grupo;Grupo;Estocável;Genérico;Unid.;Class. ABC;Sub. ABC;Qtd;Custo Médio;Resíduo;Valor;
"08/2025";"1";"Completar";"4436 - CAPA CAMARA VIDEO P/ MICROSCOPIO, COM VISOR, 2,15 M, X 95 CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"4";"25,5275";"0,00";"102,11";
"08/2025";"1";"Completar";"400745 - EXTENSOR PARA CATETER DE INFUSAO, COMPRIMENTO 120 CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"21";"3,4000";"0,00";"71,40";
"08/2025";"1";"Completar";"1611 - FITA HOSPITALAR, TIPO MICROPOROSA 50MM X 9M";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"RL";"A";"B";"0";"4,3980";"0,00";"0,00";
"08/2025";"1";"Completar";"1492 - EQUIPO MICROGOTAS";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"C";"A";"1691";"1,4608";"0,01";"4.186,64";
"08/2025";"1";"Completar";"1708 - REAGENTE PARA TESTE DE ACIDO PERACETICO,";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"FR";"B";"A";"7";"28,3457";"0,00";"1.332,22";
"08/2025";"1";"Completar";"905 - CAPA CAMARA VIDEO 250CM X 13CM, ESTERIL,";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"80";"2,0910";"0,00";"3.971,76";
"08/2025";"1";"Completar";"1626 - KIT INSUFLADOR PARA ANGIOPLASTIA";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"107";"142,6725";"0,00";"22.114,12";
"08/2025";"1";"Completar";"837 - AGULHA PARA ANESTESIA RAQUIDIANA 25G X 3 1/2";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"915";"3,0908";"0,01";"2.828,16";
"08/2025";"1";"Completar";"8199 - INTRODUTOR RADIAL 5F 10 A 11 CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"255";"37,2976";"0,00";"26.667,86";
"08/2025";"1";"Completar";"1644 - ISOLADOR DE PRESSAO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"4250";"0,6652";"0,00";"6.884,69";
"08/2025";"1";"Completar";"1725 - SERINGA DESC. DE 20ML BICO LUER SLIP S/ AGULHA";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"72700";"0,3040";"0,00";"22.122,00";
"08/2025";"1";"Completar";"400585 - PAPEL GRAU CIRURGICO 30CM X 100M";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"10";"191,7099";"0,00";"13.419,70";
"08/2025";"1";"Completar";"5930 - LANCETA COM SISTEMA RETRATIL 23G";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"0";"0,0806";"0,01";"2.754,04";
"08/2025";"1";"Completar";"1678 - LINHA DE SANGUE VENOSA 8MM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"1274";"6,4682";"0,12";"8.240,77";
"08/2025";"1";"Completar";"924 - TUBO ENDOTRAQUEAL CALIBRE 2,5 SEM CUFF";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"51";"3,4015";"0,00";"173,48";
"08/2025";"1";"Completar";"1681 - LUVA CIRURGICA N. 6,5";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"PR";"B";"A";"0";"1,2587";"0,00";"11.061,60";
"08/2025";"1";"Completar";"402013 - LINHA DE SANGUE ARTERIAL 6MM PEDIATRICO SEM CATABOLHA,";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"75";"54,4940";"0,00";"7.356,64";
"08/2025";"1";"Completar";"877 - AGULHA DE FISTULA ARTERIO-VENOSA 16G,  TIPO PONTA AGULHA";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"C";"200";"1,7912";"0,00";"4.831,41";
"08/2025";"1";"Completar";"402264 - TUBO PARA TEMPO DE COAGULACAO ATIVADO (TCA)";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"50";"33,2500";"0,00";"2.493,75";
"08/2025";"1";"Completar";"1445 - CONJUNTO DRENAGEM TORAX N. 32";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"C";"22";"29,2450";"0,00";"643,41";
"08/2025";"1";"Completar";"1591 - FIO DE SUTURA POLIPROPILENO, 4-0, C/ 2 AGULHAS 1/2 X 2,0CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"ENV";"C";"A";"21";"7,2519";"0,00";"9.551,12";
"08/2025";"1";"Completar";"1592 - FIO DE SUTURA POLIPROPILENO, 5-0, C/ 2 AGULHAS 1/2 X 1,5CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"ENV";"A";"A";"182";"8,4801";"0,00";"2.357,48";
"08/2025";"1";"Completar";"1587 - FIO DE SUTURA POLIPROPILENO, FIO 2-0, AGULHA 3/8";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"ENV";"A";"A";"86";"2,3930";"0,00";"315,88";
"08/2025";"1";"Completar";"1583 - FIO DE SUTURA POLIESTER N. 2-0, C/ 2 AGULHAS 1/2";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"ENV";"A";"B";"96";"10,9000";"0,00";"10.932,62";
"08/2025";"1";"Completar";"7336 - EXTENSOR BOMBA INJETORA CONTRASTE COMPRIMENTO 23CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"1148";"3,9972";"0,00";"4.896,60";
"08/2025";"1";"Completar";"400901 - FIO DE SUTURA ABSORVIVEL POLIDIOXANONA, FIO 3-0, AGULHA 1/2";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"ENV";"A";"A";"24";"10,2987";"0,01";"1.730,19";
"08/2025";"1";"Completar";"1554 - FIO DE SUTURA CATGUT CROMADO, FIO 1-0, AGULHA 1/2";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"ENV";"A";"A";"151";"3,8378";"0,01";"579,54";
"08/2025";"1";"Completar";"7140 - PAPEL GRAU CIRURGICO 10CM X 100M";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"8";"63,9000";"0,00";"4.728,60";
"08/2025";"1";"Completar";"402663 - CATETER PICC MONO LUMEN 4FR X 55 A 60CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"8";"192,4337";"0,00";"7.120,01";
"08/2025";"1";"Completar";"1771 - SONDA NASOGASTRICA LONGA CALIBRE N. 12";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"5";"1,1300";"0,00";"13,56";
"08/2025";"1";"Completar";"6453 - PASTA CONDUTORA ELETROENCEFALOGRAFIA";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"KG";"A";"A";"12";"82,8400";"0,00";"3.479,28";
"08/2025";"1";"Completar";"401043 - FILTRO ELETROSTATICO BACTERIANO VIRAL TIPO HME - ADULTO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"549";"5,1133";"0,02";"3.574,33";
"08/2025";"1";"Completar";"826 - AGULHA HIPODERMICA DESCARTAVEL 20 X 0,5MM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"700";"0,2022";"0,00";"1.395,71";
"08/2025";"1";"Completar";"400969 - SONDA NASOENTERAL CALIBRE N. 6 (INFANTIL)";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"53";"8,5800";"0,00";"557,70";
"08/2025";"1";"Completar";"827 - AGULHA HIPODERMICA DESCARTAVEL 25 X 0,6MM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"2100";"0,0600";"0,00";"642,00";
"08/2025";"1";"Completar";"5179 - CAMPO CIRURGICO IODADO, TAM. APROX. 60 CM X 85 CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"0";"282,9060";"0,00";"14.145,27";
"08/2025";"1";"Completar";"3810 - CATETER PICC 5 FR ADULTO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"46";"193,0873";"0,00";"18.536,35";
"08/2025";"1";"Completar";"401489 - ASPIRADOR MANUAL INTRAUTERINO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"5";"217,2540";"0,00";"4.779,60";
"08/2025";"1";"Completar";"401447 - INDICADOR BIOLOGICO PARA AUTOCLAVE A VAPOR DE FORMALDEIDO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"0";"24,7000";"0,00";"18.525,00";
"08/2025";"1";"Completar";"7519 - DIALISADOR CAPILAR SINTETICO ALTO FLUXO 1,7 M2 A 1,8 M2.";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"0";"39,9500";"0,00";"14.382,00";
"08/2025";"1";"Completar";"8178 - AGULHA DE BIOPSIA MAMA,CALIBRE 14G X 8CM, CORTE AUTOMATICA,";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"90";"77,2100";"0,00";"32.350,99";
"08/2025";"1";"Completar";"838 - AGULHA PARA ANESTESIA RAQUIDIANA 27G X 3 1/2";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"95";"3,2000";"0,00";"912,00";
"08/2025";"1";"Completar";"1698 - PAPEL GRAU CIRURGICO 15CM X 100M";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"14";"95,8400";"0,00";"7.092,16";
"08/2025";"1";"Completar";"825 - AGULHA HIPODERMICA DESCARTAVEL 13 X 0,45MM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"18800";"0,1493";"1,88";"7.768,81";
"08/2025";"1";"Completar";"16949 - FIXADOR DE TUBOS ENDOTRAQUEAIS";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"792";"6,0900";"0,00";"4.823,28";
"08/2025";"1";"Completar";"400933 - ASPIRADOR CIRURGICO DESCARTAVEL";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"62";"9,2000";"0,00";"570,40";
"08/2025";"1";"Completar";"4556 - SISTEMA COLETOR DE SECRECOES TIPO BRONQUINHO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"440";"4,6727";"0,00";"7.275,21";
"08/2025";"1";"Completar";"4104 - FILTRO ANTI-BACTERIA SENSORMEDICS";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"840";"5,2950";"0,00";"4.447,82";
"08/2025";"1";"Completar";"400385 - CATETER DIAGNOSTICO JUDKINS 5F JL 4,0 X 100 CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"C";"11";"49,3036";"0,00";"542,34";
"08/2025";"1";"Completar";"401023 - CATETER FOGARTY P/ EMBOLECTOMIA, 4F";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"C";"0";"144,9600";"0,00";"869,78";
"08/2025";"1";"Completar";"1432 - COMPRESSA GAZE 7,5 X 7,5CM PACOTE C/ 500 UNIDADES";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"PCT";"A";"C";"3";"27,1300";"0,00";"1.736,29";
"08/2025";"1";"Completar";"403653 - BOLSA PARA COLOSTOMIA / ILEOSTOMIA PLANA";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"C";"1260";"14,9898";"0,12";"18.887,40";
"08/2025";"1";"Completar";"401857 - KIT PARA BIOPSIA DE MEDULA OSSEA 16G X 33MM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"136";"59,8588";"0,01";"20.112,60";
"08/2025";"1";"Completar";"1411 - CATETER PERIFERICO P/ VENIPUNCAO 20GA, C/ SISTEMA SEGURANCA";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"9931";"1,6889";"0,00";"22.182,01";
"08/2025";"1";"Completar";"1763 - SONDA NASOENTERAL CALIBRE N. 12 (ADULTO)";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"C";"57";"8,2000";"0,00";"4.961,00";
"08/2025";"1";"Completar";"911 - TUBO ENDOTRAQUEAL COM CUFF CALIBRE 6,0";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"50";"3,4200";"0,00";"307,80";
"08/2025";"1";"Completar";"914 - TUBO ENDOTRAQUEAL COM CUFF CALIBRE 7,0";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"37";"2,8689";"0,00";"2.394,74";
"08/2025";"1";"Completar";"6010 - ESCOVA DEGERMACAO COM CLOREXIDINA A 2%";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"C";"A";"1079";"1,6981";"0,03";"11.369,28";
"08/2025";"1";"Completar";"1441 - CONJUNTO DRENAGEM TORAX N. 36";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"7";"27,6699";"0,00";"608,74";
"08/2025";"1";"Completar";"401579 - CATETER FOGARTY P/ EMBOLECTOMIA, 6F";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"3";"145,0000";"0,00";"1.885,00";
"08/2025";"1";"Completar";"1715 - CATETER PERIFERICO, APLICACAO VENOSO, MODELO TIPO ESCALPE DIAMETRO 21G";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"1917";"0,2826";"0,01";"902,94";
"08/2025";"1";"Completar";"16099 - CIRCUITO CPAP NASAL INFANTIL TAMANHO 2";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"77";"76,6999";"0,01";"6.672,90";
"08/2025";"1";"Completar";"5590 - EQUIPO BURETA PARA HEMOTRANSFUSAO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"100";"6,9672";"0,00";"4.674,93";
"08/2025";"1";"Completar";"401361 - FIO DE SUTURA POLIESTER, FIO 5-0, C/ 2 AGULHAS, COMP. 45 CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"ENV";"A";"A";"17";"22,0000";"0,00";"792,00";
"08/2025";"1";"Completar";"401775 - FIXADOR PARA CANULA DE TRAQUEOSTOMIA, TAMANHO ADULTO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"1044";"3,6365";"0,01";"3.796,54";
"08/2025";"1";"Completar";"403439 - KIT ARTERIOVENOSO PARA HEMODIALISE NEONATAL";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"160";"69,9500";"0,00";"12.171,30";
"08/2025";"1";"Completar";"16958 - LAMINA PARA LARINGOSCOPIO, CURVA N? 3, EM ACO INOXIDAVEL";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"32";"48,5500";"0,00";"1.942,00";
"08/2025";"1";"Completar";"401711 - DISPOSITIVO UTERINO (DIU) - FORMATO T";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"C";"A";"87";"8,2740";"0,00";"843,95";
"08/2025";"1";"Completar";"942 - CATETER TENCKHOFF 15FR X 42CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"9";"250,7277";"0,00";"3.008,73";
"08/2025";"1";"Completar";"1723 - SERINGA DESC. DE 05ML S/ AGULHA";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"40464";"0,1602";"0,01";"19.399,34";
"08/2025";"1";"Completar";"401039 - GEL P/ ULTRASSONOGRAFIA E ELETROCARDIOGRAMA 100G";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"FR";"B";"A";"474";"2,1009";"0,03";"1.942,29";
"08/2025";"1";"Completar";"845 - ANUSCOPIO PLASTICO DESCARTAVEL 9CM X 35MM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"460";"3,6523";"0,00";"1.680,06";
"08/2025";"1";"Completar";"404227 - EQUALIZAR";"36";"MATERIAL HOSPITALAR";"Não";"Não";"AMP";"";"";"0";"0,0000";"0,00";"401.656,17";
"08/2025";"1";"Completar";"402381 - ESPACADOR PARA AEROSOLTERAPIA (PUFF/ADULTO)";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"100";"33,7172";"0,00";"5.057,57";
"08/2025";"1";"Completar";"2653 - KIT DE ELETRODO PARA MARCAPASSO TEMPORARIO ENDOCARDICO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"4";"746,6100";"0,00";"2.986,44";
"07/2025";"1";"Completar";"401335 - ROUPA DE PROTECAO, TAMANHO XL";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"14250";"10,9200";"0,00";"155.610,00";
"07/2025";"1";"Completar";"403055 - FACA FRIA DE SACKS (FACA SACKS) COM DOIS POLOS";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"0";"279,0000";"0,00";"0,00";
"07/2025";"1";"Completar";"400763 - CLIPES DE POLIMERO TAMANHO GRANDE";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"160";"161,0000";"0,00";"25.760,00";
"07/2025";"1";"Completar";"401368 - PAPILOTOMO TRIPLO LUMEN";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"15";"400,0000";"0,00";"6.000,00";
"07/2025";"1";"Completar";"403760 - MALHA DE ELANCA (NYLON) OU JERSEY TUBULAR 10CM X 20M";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"";"";"0";"0,0000";"0,00";"0,00";
"07/2025";"1";"Completar";"403765 - CLIPE METALICO PARA HEMOSTASIA ENDOSCOPICA OU COLONOSCOPICA";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"";"";"0";"0,0000";"0,00";"0,00";
"07/2025";"1";"Completar";"403763 - BALAO PARA DILATACAO DE ACALASIA DUPLO LUMEN 40MM X 80MM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"";"";"0";"0,0000";"0,00";"0,00";
"07/2025";"1";"Completar";"403761 - BALAO PARA DILATACAO DE ACALASIA DUPLO LUMEN 35MM X 80MM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"";"";"0";"0,0000";"0,00";"0,00";
"07/2025";"1";"Completar";"403759 - BALAO PARA DILATACAO DE ACALASIA DUPLO LUMEN 30MM X 80MM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"";"";"0";"0,0000";"0,00";"0,00";
"07/2025";"1";"Completar";"403757 - JARRA UMIDIFICADORA PARA BASE AQUECIDA TIPO INFANTIL  VENTILADOR UTI INTERMED IX-5";"36";"MATERIAL HOSPITALAR";"Não";"Não";"PC";"";"";"0";"0,0000";"0,00";"0,00";
"07/2025";"1";"Completar";"403751 - STENT INTRACRANIANO 2 A 5MM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"";"";"0";"0,0000";"0,00";"0,00";
"07/2025";"1";"Completar";"400389 - INTRODUTOR ARTERIAL ARAMADO BAINHA LONGA 6F";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"0";"1.299,8100";"0,00";"0,00";
"07/2025";"1";"Completar";"402017 - FIO DE SUTURA ABSORVIVEL, FIO 3-0, COR VIOLETA, AGULHA 5/8";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"ENV";"B";"B";"216";"5,6616";"0,00";"1.222,91";
"07/2025";"1";"Completar";"1570 - FIO DE SUTURA ALGODAO, FIO 4-0, SEM AGULHA";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"ENV";"B";"A";"192";"2,1114";"0,01";"405,40";
"07/2025";"1";"Completar";"1705 - PROTESE PARA CIRURGIA DE OUVIDO 6 X 0,6MM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"0";"1.220,6850";"0,00";"0,00";
"07/2025";"1";"Completar";"14045 - MASCARA PARA OXIGENIOTERAPIA COM RESERVATORIO INFANTIL";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"214";"8,2159";"0,02";"1.758,22";
"07/2025";"1";"Completar";"401510 - LUBRIFICANTE PARA INSTRUMENTAIS CIRURGICOS - SPRAY 750ML";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"10";"41,7100";"0,00";"417,10";
"07/2025";"1";"Completar";"964 - CATETER DIAGNOSTICO JUDKINS 5F JR 3,5 X 100 CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"40";"44,0000";"0,00";"1.760,00";
"07/2025";"1";"Completar";"1397 - CATETER DIAGNOSTICO SIMMONS S2 5F X 100CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"C";"23";"85,8000";"0,00";"1.973,40";
"07/2025";"1";"Completar";"400975 - SONDA URETRAL N. 4FR";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"C";"0";"0,7571";"0,00";"0,00";
"07/2025";"1";"Completar";"401965 - FIO DE SUTURA CATGUT CROMADO, FIO 3-0, AGULHA 3/8";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"ENV";"B";"B";"254";"4,9640";"0,01";"1.260,87";
"07/2025";"1";"Completar";"400383 - CATETER DIAGNOSTICO JUDKINS 5F JL 3,5 X 100 CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"64";"55,5582";"0,01";"3.555,73";
"07/2025";"1";"Completar";"1709 - REANIMADOR MANUAL C/ BALAO VINIL 1 LITRO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"0";"140,9300";"0,00";"0,00";
"07/2025";"1";"Completar";"400501 - INATIVO - FIO GUIA TEFLONADO DE ALTA RIGIDEZ TIPO LUNDERQUIST";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"0";"100,0000";"0,00";"0,00";
"07/2025";"1";"Completar";"400207 - FIO DE CERCLAGEM 0,6 MM LISO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"59";"35,4300";"0,00";"2.090,37";
"07/2025";"1";"Completar";"3762 - LINHA DE SANGUE VENOSA NEO-NATAL COM CATABOLHA,";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"0";"45,5050";"0,00";"0,00";
"07/2025";"1";"Completar";"925 - TUBO ENDOTRAQUEAL CALIBRE 3,5 SEM CUFF";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"0";"4,5000";"0,00";"0,00";
"07/2025";"1";"Completar";"965 - CATETER DIAGNOSTICO JUDKINS 5F JR 4,0 X 100 CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"30";"38,0000";"0,00";"1.140,00";
"07/2025";"1";"Completar";"402117 - MANGUITO DE BORRACHA PEQUENO ADULTO - 2 VIAS";"36";"MATERIAL HOSPITALAR";"Não";"Não";"UN";"C";"B";"0";"278,8925";"0,00";"0,00";
"07/2025";"1";"Completar";"400185 - TELA INORGANICA DE POLIPROPILENO MEDIA REF. 0702050563";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"C";"B";"0";"87,8100";"0,00";"0,00";
"07/2025";"1";"Completar";"1820 - VEDANTE TIPO DIAFRAGMA 10,OMM DIAMETRO P/ USO ";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"PCT";"A";"A";"2";"100,0000";"0,00";"200,00";
"07/2025";"1";"Completar";"1757 - SONDA DE PEZZER N. 30FR";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"B";"0";"25,5000";"0,00";"0,00";
"07/2025";"1";"Completar";"401047 - INATIVO - CATETER BALAO PARA ANGIOPLASTIA PERIFERICA DIAM. 12MM / COMP. DE 40 A 60MM REF. 0702040070";"36";"MATERIAL HOSPITALAR";"Não";"Não";"CM";"A";"A";"0";"489,0000";"0,00";"0,00";
"07/2025";"1";"Completar";"400194 - COMPONENTE FEMORAL CIMENTADO MODULAR PRIMARIO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"";"";"0";"1.731,7600";"0,00";"0,00";
"07/2025";"1";"Completar";"1544 - FIO DE SUTURA CATGUT SIMPLES, FIO 2-0, AGULHA 1/2";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"ENV";"A";"A";"197";"4,5885";"0,02";"903,95";
"07/2025";"1";"Completar";"400645 - BOMBINA PARA ESTERILIZACAO, ROLO DE 40 CM DE LARGURA X 100 M";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"0";"244,9900";"0,00";"0,00";
"07/2025";"1";"Completar";"402385 - CONJUNTO COMPLETO P/ AEROSOL ADULTO C/ SAIDA PARA OXIGENIO COD 1433";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"A";"A";"301";"4,9237";"0,03";"1.482,06";
"07/2025";"1";"Completar";"403286 - AFASTADOR AUTOESTATICO WEITLANER 3X4 COMPRIMENTO 18 CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"0";"427,5000";"0,00";"0,00";
"07/2025";"1";"Completar";"403239 - CAPACETE DE RESPIRACAO ASSISTIDA NAO INVASIVA - TAM. G";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"24";"0,0100";"0,00";"0,24";
"07/2025";"1";"Completar";"403264 - CUBA REDONDA, USO HOSPITALAR 8CMX4CM 150ML";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"B";"0";"16,4700";"0,00";"0,00";
"07/2025";"1";"Completar";"403273 - PINCA CIRURGICA, TIPO DEBAKEY, PONTA ANGULADA, TIPO VASCULAR";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"0";"375,6100";"0,00";"0,00";
"07/2025";"1";"Completar";"403276 - PINCA LAMBERT-KAY, HASTE CURVA, COMPRIMENTO CERCA DE 20 CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"0";"560,2500";"0,00";"0,00";
"07/2025";"1";"Completar";"403284 - AFASTADOR CIRURGICO TIPO FINOCHIETTO TORAX ADULTO MEDIO";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"B";"A";"0";"845,5000";"0,00";"0,00";
"07/2025";"1";"Completar";"403619 - VEDANTE PARA PINCAS, TIPO CARRETEL";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"";"";"0";"120,0000";"0,00";"0,00";
"07/2025";"1";"Completar";"403617 - TUBO DE SILICON FLEXIVEL LUMEN INTERNO DE 1,8 A 2,0 MM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"M";"";"";"0";"0,0000";"0,00";"0,00";
"07/2025";"1";"Completar";"403589 - LIGA AUREA A BASE DE CADMIO, ESTANHO, BISMUTO E CHUMBO - CERROBEND / RADIOTERAPIA";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"KG";"";"";"38";"149,3800";"0,00";"5.676,44";
"07/2025";"1";"Completar";"9660 - FIO GUIA TEFLONADO 0,035X150 CURVA J";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"UN";"C";"B";"205";"29,9900";"0,00";"6.147,95";
"07/2025";"1";"Completar";"1563 - FIO DE SUTURA ALGODAO, N. 0, SEM AGULHA, 15 UN X 45 CM";"36";"MATERIAL HOSPITALAR";"Sim";"Não";"ENV";"C";"A";"0";"2,1400";"0,00";"0,00";
