Almoxarifado;Material;Fornecedor;Endereço;Situação;Estocável;Consignado;Validade;
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400252 - ELETRODO DO CARDIODESFIBRILADOR REF. 0702040231";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400253 - CARDIOVERSOR DESFIBRILADOR - GERADOR REF. 0702040053";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400253 - CARDIOVERSOR DESFIBRILADOR - GERADOR REF. 0702040053";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400253 - CARDIOVERSOR DESFIBRILADOR - GERADOR REF. 0702040053";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400253 - CARDIOVERSOR DESFIBRILADOR - GERADOR REF. 0702040053";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400253 - CARDIOVERSOR DESFIBRILADOR - GERADOR REF. 0702040053";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400253 - CARDIOVERSOR DESFIBRILADOR - GERADOR REF. 0702040053";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400254 - MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400254 - MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400254 - MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400254 - MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400254 - MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400254 - MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400254 - MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400254 - MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400254 - MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400254 - MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400255 - CARDIOVERSOR DESFIBRILADOR IMPLANTAVEL REF. 0702040061";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400256 - ELETRODO EPICARDICO DEFINITIVO REF. COD. 0702040258";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400256 - ELETRODO EPICARDICO DEFINITIVO REF. COD. 0702040258";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
"ALMOXARIFADO CENTRAL";"400257 - ELETRODO ENDOCARDICO DEFINITIVO REF. 0702040240";"Completar";"ORTESE";"Ativo";"Sim";"Não";"Sim";
